,wind_farm,oem_manufacturer,latitude,longitude,country,rated_power,rotor_diameter,hub_height,turbine_type,commissioning_date
2251,Gwynt y Mor,Siemens,53.4574,-3.5001,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2252,Gwynt y Mor,Siemens,53.474,-3.5272,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2253,Gwynt y Mor,Siemens,53.4908,-3.5437,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2254,Gwynt y Mor,Siemens,53.4906,-3.5545,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2255,Gwynt y Mor,Siemens,53.4901,-3.6005,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2256,Gwynt y Mor,Siemens,53.4848,-3.5949,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2257,Gwynt y Mor,Siemens,53.4848,-3.6058,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2258,Gwynt y Mor,Siemens,53.4847,-3.6165,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2259,Gwynt y Mor,Siemens,53.4794,-3.5895,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2260,Gwynt y Mor,Siemens,53.4793,-3.6003,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2261,Gwynt y Mor,Siemens,53.4792,-3.6109,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2262,Gwynt y Mor,Siemens,53.4791,-3.6219,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2263,Gwynt y Mor,Siemens,53.4737,-3.5948,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2264,Gwynt y Mor,Siemens,53.4736,-3.6056,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2265,Gwynt y Mor,Siemens,53.4736,-3.6163,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2266,Gwynt y Mor,Siemens,53.4735,-3.6271,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2267,Gwynt y Mor,Siemens,53.4732,-3.6379,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2268,Gwynt y Mor,Siemens,53.4682,-3.5892,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2269,Gwynt y Mor,Siemens,53.4681,-3.6,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2270,Gwynt y Mor,Siemens,53.468,-3.6108,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2271,Gwynt y Mor,Siemens,53.4679,-3.6217,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2272,Gwynt y Mor,Siemens,53.4679,-3.6325,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2273,Gwynt y Mor,Siemens,53.4678,-3.6433,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2274,Gwynt y Mor,Siemens,53.485,-3.5707,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2275,Gwynt y Mor,Siemens,53.485,-3.5598,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2276,Gwynt y Mor,Siemens,53.485,-3.5491,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2277,Gwynt y Mor,Siemens,53.4852,-3.5382,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2278,Gwynt y Mor,Siemens,53.4741,-3.5164,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2279,Gwynt y Mor,Siemens,53.4232,-3.6315,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2280,Gwynt y Mor,Siemens,53.4233,-3.6208,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2281,Gwynt y Mor,Siemens,53.4233,-3.61,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2282,Gwynt y Mor,Siemens,53.4234,-3.5991,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2283,Gwynt y Mor,Siemens,53.4287,-3.6371,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2284,Gwynt y Mor,Siemens,53.4288,-3.6263,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2285,Gwynt y Mor,Siemens,53.4289,-3.6155,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2286,Gwynt y Mor,Siemens,53.4289,-3.6047,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2287,Gwynt y Mor,Siemens,53.429,-3.5939,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2288,Gwynt y Mor,Siemens,53.4678,-3.654,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2289,Gwynt y Mor,Siemens,53.4343,-3.6427,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2290,Gwynt y Mor,Siemens,53.4739,-3.5489,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2291,Gwynt y Mor,Siemens,53.4739,-3.5597,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2292,Gwynt y Mor,Siemens,53.4738,-3.5704,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2293,Gwynt y Mor,Siemens,53.4798,-3.5117,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2294,Gwynt y Mor,Siemens,53.4796,-3.5328,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2295,Gwynt y Mor,Siemens,53.4344,-3.6211,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2296,Gwynt y Mor,Siemens,53.4796,-3.5436,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2297,Gwynt y Mor,Siemens,53.4795,-3.5543,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2298,Gwynt y Mor,Siemens,53.4794,-3.5653,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2299,Gwynt y Mor,Siemens,53.4852,-3.5274,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2300,Gwynt y Mor,Siemens,53.4344,-3.632,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2301,Gwynt y Mor,Siemens,53.4677,-3.6649,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2302,Gwynt y Mor,Siemens,53.4797,-3.5219,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2303,Gwynt y Mor,Siemens,53.4625,-3.6053,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2304,Gwynt y Mor,Siemens,53.4401,-3.6157,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2305,Gwynt y Mor,Siemens,53.4401,-3.6049,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2306,Gwynt y Mor,Siemens,53.4402,-3.5942,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2307,Gwynt y Mor,Siemens,53.4454,-3.6861,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2308,Gwynt y Mor,Siemens,53.4513,-3.5944,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2309,Gwynt y Mor,Siemens,53.4513,-3.6052,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2310,Gwynt y Mor,Siemens,53.4512,-3.616,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2311,Gwynt y Mor,Siemens,53.4511,-3.6268,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2312,Gwynt y Mor,Siemens,53.4511,-3.6376,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2313,Gwynt y Mor,Siemens,53.451,-3.6484,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2314,Gwynt y Mor,Siemens,53.4508,-3.6592,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2315,Gwynt y Mor,Siemens,53.4509,-3.67,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2316,Gwynt y Mor,Siemens,53.4739,-3.5381,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2317,Gwynt y Mor,Siemens,53.4458,-3.5888,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2318,Gwynt y Mor,Siemens,53.4457,-3.5996,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2319,Gwynt y Mor,Siemens,53.4456,-3.6105,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2320,Gwynt y Mor,Siemens,53.4456,-3.6212,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2321,Gwynt y Mor,Siemens,53.4455,-3.632,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2322,Gwynt y Mor,Siemens,53.4455,-3.6429,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2323,Gwynt y Mor,Siemens,53.4454,-3.6537,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2324,Gwynt y Mor,Siemens,53.4625,-3.5946,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2325,Gwynt y Mor,Siemens,53.4575,-3.4891,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2326,Gwynt y Mor,Siemens,53.4399,-3.6265,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2327,Gwynt y Mor,Siemens,53.4508,-3.6809,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2328,Gwynt y Mor,Siemens,53.4399,-3.6482,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2329,Gwynt y Mor,Siemens,53.4345,-3.6103,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2330,Gwynt y Mor,Siemens,53.4399,-3.6374,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2331,Gwynt y Mor,Siemens,53.4624,-3.6163,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2332,Gwynt y Mor,Siemens,53.4623,-3.6269,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2333,Gwynt y Mor,Siemens,53.4622,-3.6378,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2334,Gwynt y Mor,Siemens,53.4621,-3.6593,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2335,Gwynt y Mor,Siemens,53.462,-3.6702,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2336,Gwynt y Mor,Siemens,53.462,-3.681,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2337,Gwynt y Mor,Siemens,53.457,-3.589,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2338,Gwynt y Mor,Siemens,53.4569,-3.5998,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2339,Gwynt y Mor,Siemens,53.4568,-3.6107,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2340,Gwynt y Mor,Siemens,53.4622,-3.6486,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2341,Gwynt y Mor,Siemens,53.4567,-3.6322,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2342,Gwynt y Mor,Siemens,53.4396,-3.6699,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2343,Gwynt y Mor,Siemens,53.4568,-3.6215,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2344,Gwynt y Mor,Siemens,53.4398,-3.6589,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2345,Gwynt y Mor,Siemens,53.4346,-3.5887,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2346,Gwynt y Mor,Siemens,53.4563,-3.6864,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2347,Gwynt y Mor,Siemens,53.4346,-3.5995,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2348,Gwynt y Mor,Siemens,53.4564,-3.6755,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2349,Gwynt y Mor,Siemens,53.4565,-3.6646,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2350,Gwynt y Mor,Siemens,53.4566,-3.6538,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2351,Gwynt y Mor,Siemens,53.4567,-3.643,United Kingdom,3.6,107.0,84.4,SWT-3.6-107,2015-06
2352,Hollandse Kust Noord,Siemens Gamesa,52.6971,4.1808,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2353,Hollandse Kust Noord,Siemens Gamesa,52.7065,4.2423,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2354,Hollandse Kust Noord,Siemens Gamesa,52.7181,4.2001,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2355,Hollandse Kust Noord,Siemens Gamesa,52.7045,4.1858,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2356,Hollandse Kust Noord,Siemens Gamesa,52.7117,4.1921,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2357,Hollandse Kust Noord,Siemens Gamesa,52.7248,4.2081,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2358,Hollandse Kust Noord,Siemens Gamesa,52.7364,4.2497,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2359,Hollandse Kust Noord,Siemens Gamesa,52.7379,4.2243,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2360,Hollandse Kust Noord,Siemens Gamesa,52.7191,4.2643,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2361,Hollandse Kust Noord,Siemens Gamesa,52.7482,4.2371,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2362,Hollandse Kust Noord,Siemens Gamesa,52.7618,4.2538,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2363,Hollandse Kust Noord,Siemens Gamesa,52.6946,4.2578,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2364,Hollandse Kust Noord,Siemens Gamesa,52.7686,4.2618,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2365,Hollandse Kust Noord,Siemens Gamesa,52.7314,4.2162,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2366,Hollandse Kust Noord,Siemens Gamesa,52.6853,4.2692,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2367,Hollandse Kust Noord,Siemens Gamesa,52.7734,4.3291,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2368,Hollandse Kust Noord,Siemens Gamesa,52.6894,4.2025,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2369,Hollandse Kust Noord,Siemens Gamesa,52.6895,4.1757,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2370,Hollandse Kust Noord,Siemens Gamesa,52.6702,4.189,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2371,Hollandse Kust Noord,Siemens Gamesa,52.6649,4.1589,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2372,Hollandse Kust Noord,Siemens Gamesa,52.6499,4.1488,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2373,Hollandse Kust Noord,Siemens Gamesa,52.699,4.3189,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2374,Hollandse Kust Noord,Siemens Gamesa,52.7025,4.3312,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2375,Hollandse Kust Noord,Siemens Gamesa,52.7127,4.3577,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2376,Hollandse Kust Noord,Siemens Gamesa,52.737,4.358,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2377,Hollandse Kust Noord,Siemens Gamesa,52.6478,4.2347,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2378,Hollandse Kust Noord,Siemens Gamesa,52.6682,4.2144,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2379,Hollandse Kust Noord,Siemens Gamesa,52.666,4.24,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2380,Hollandse Kust Noord,Siemens Gamesa,52.6723,4.164,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2381,Hollandse Kust Noord,Siemens Gamesa,52.6565,4.2182,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2382,Hollandse Kust Noord,Siemens Gamesa,52.6874,4.2265,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2383,Hollandse Kust Noord,Siemens Gamesa,52.7378,4.2751,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2384,Hollandse Kust Noord,Siemens Gamesa,52.6489,4.251,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2385,Hollandse Kust Noord,Siemens Gamesa,52.7119,4.3171,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2386,Hollandse Kust Noord,Siemens Gamesa,52.662,4.2901,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2387,Hollandse Kust Noord,Siemens Gamesa,52.6501,4.2843,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2388,Hollandse Kust Noord,Siemens Gamesa,52.6498,4.2678,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2389,Hollandse Kust Noord,Siemens Gamesa,52.6438,4.1737,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2390,Hollandse Kust Noord,Siemens Gamesa,52.6486,4.1914,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2391,Hollandse Kust Noord,Siemens Gamesa,52.6424,4.1437,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2392,Hollandse Kust Noord,Siemens Gamesa,52.6639,4.2653,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2393,Hollandse Kust Noord,Siemens Gamesa,52.6432,4.1588,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2394,Hollandse Kust Noord,Siemens Gamesa,52.7209,4.2295,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2395,Hollandse Kust Noord,Siemens Gamesa,52.7068,4.3454,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2396,Hollandse Kust Noord,Siemens Gamesa,52.7207,4.3573,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2397,Hollandse Kust Noord,Siemens Gamesa,52.7506,4.2692,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2398,Hollandse Kust Noord,Siemens Gamesa,52.6835,4.2472,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2399,Hollandse Kust Noord,Siemens Gamesa,52.6596,4.1898,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2400,Hollandse Kust Noord,Siemens Gamesa,52.7035,4.2124,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2401,Hollandse Kust Noord,Siemens Gamesa,52.7267,4.2834,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2402,Hollandse Kust Noord,Siemens Gamesa,52.6915,4.2873,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2403,Hollandse Kust Noord,Siemens Gamesa,52.7063,4.2792,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2404,Hollandse Kust Noord,Siemens Gamesa,52.7228,4.3272,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2405,Hollandse Kust Noord,Siemens Gamesa,52.7339,4.3148,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2406,Hollandse Kust Noord,Siemens Gamesa,52.7465,4.3026,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2407,Hollandse Kust Noord,Siemens Gamesa,52.7696,4.2952,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2408,Hollandse Kust Noord,Siemens Gamesa,52.781,4.2774,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2409,Hollandse Kust Noord,Siemens Gamesa,52.7834,4.2942,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2410,Hollandse Kust Noord,Siemens Gamesa,52.7108,4.2979,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2411,Hollandse Kust Noord,Siemens Gamesa,52.7803,4.3217,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2412,Hollandse Kust Noord,Siemens Gamesa,52.7596,4.3436,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2413,Hollandse Kust Noord,Siemens Gamesa,52.7665,4.3364,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2414,Hollandse Kust Noord,Siemens Gamesa,52.7523,4.3508,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2415,Hollandse Kust Noord,Siemens Gamesa,52.7288,4.3575,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2416,Hollandse Kust Noord,Siemens Gamesa,52.7451,4.3591,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2417,Hollandse Kust Noord,Siemens Gamesa,52.7579,4.2975,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2418,Hollandse Kust Noord,Siemens Gamesa,52.7864,4.3109,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2419,Hollandse Kust Noord,Siemens Gamesa,52.6574,4.1538,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2420,Hollandse Kust Noord,Siemens Gamesa,52.755,4.2455,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2023-12
2421,Hollandse Kust Zuid,Siemens Gamesa,52.2483,3.9695,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2422,Hollandse Kust Zuid,Siemens Gamesa,52.3201,3.9265,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2423,Hollandse Kust Zuid,Siemens Gamesa,52.317,3.9407,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2424,Hollandse Kust Zuid,Siemens Gamesa,52.3193,3.9566,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2425,Hollandse Kust Zuid,Siemens Gamesa,52.3194,3.9759,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2426,Hollandse Kust Zuid,Siemens Gamesa,52.3187,4.0145,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2427,Hollandse Kust Zuid,Siemens Gamesa,52.3182,4.031,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2428,Hollandse Kust Zuid,Siemens Gamesa,52.3206,4.0791,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2429,Hollandse Kust Zuid,Siemens Gamesa,52.3205,4.1092,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2430,Hollandse Kust Zuid,Siemens Gamesa,52.3179,4.1363,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2431,Hollandse Kust Zuid,Siemens Gamesa,52.3054,4.0861,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2432,Hollandse Kust Zuid,Siemens Gamesa,52.2915,4.0909,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2433,Hollandse Kust Zuid,Siemens Gamesa,52.3012,4.1185,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2434,Hollandse Kust Zuid,Siemens Gamesa,52.2773,4.094,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2435,Hollandse Kust Zuid,Siemens Gamesa,52.2677,4.1091,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2436,Hollandse Kust Zuid,Siemens Gamesa,52.259,4.1214,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2437,Hollandse Kust Zuid,Siemens Gamesa,52.2682,4.1331,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2438,Hollandse Kust Zuid,Siemens Gamesa,52.2801,4.1455,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2439,Hollandse Kust Zuid,Siemens Gamesa,52.2414,3.9886,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2440,Hollandse Kust Zuid,Siemens Gamesa,52.2903,4.1547,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2441,Hollandse Kust Zuid,Siemens Gamesa,52.2983,4.1415,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2442,Hollandse Kust Zuid,Siemens Gamesa,52.3024,4.1662,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2443,Hollandse Kust Zuid,Siemens Gamesa,52.3126,4.1574,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2444,Hollandse Kust Zuid,Siemens Gamesa,52.3131,4.1758,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2445,Hollandse Kust Zuid,Siemens Gamesa,52.3353,4.0721,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2446,Hollandse Kust Zuid,Siemens Gamesa,52.2317,3.9515,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2447,Hollandse Kust Zuid,Siemens Gamesa,52.2285,3.9895,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2448,Hollandse Kust Zuid,Siemens Gamesa,52.2225,3.9543,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2449,Hollandse Kust Zuid,Siemens Gamesa,52.2126,3.9573,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2450,Hollandse Kust Zuid,Siemens Gamesa,52.2155,3.9755,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2451,Hollandse Kust Zuid,Siemens Gamesa,52.3102,3.9276,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2452,Hollandse Kust Zuid,Siemens Gamesa,52.3096,3.9515,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2453,Hollandse Kust Zuid,Siemens Gamesa,52.309,3.9806,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2454,Hollandse Kust Zuid,Siemens Gamesa,52.3087,4.0243,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2455,Hollandse Kust Zuid,Siemens Gamesa,52.3026,3.9373,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2456,Hollandse Kust Zuid,Siemens Gamesa,52.3025,3.9615,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2457,Hollandse Kust Zuid,Siemens Gamesa,52.2953,3.9753,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2458,Hollandse Kust Zuid,Siemens Gamesa,52.2178,4.0224,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
2459,Hollandse Kust Zuid,Siemens Gamesa,52.2408,3.9488,Netherlands,11.0,200.0,125.5,SG 11.0-200 DD,2024-12
